arrival_count,class,arrival,s_departure,s_arr_nis,s_sojourn,s_arr_nis_class_0,s_arr_nis_class_1,s_arr_nis_class_2,s_last_remaining_los,s_last_rem_class_0,s_last_rem_class_1,s_last_rem_class_2
195,1,936.0001499999996,1040.5971266007887,65,104.59697660078905,20,32,13,39.85013691686734,223.74947338631114,199.05856862565838,39.850136916867314
196,1,936.0001599999996,1090.9048669237548,66,154.90470692375516,20,33,13,104.5969666007891,223.74946338631116,104.59696660078907,39.85012691686734
197,0,943.0001599999996,1803.1626338288183,66,860.1624738288187,21,32,13,147.90470692375513,216.74946338631116,147.90470692375516,32.85012691686734
198,1,944.0001599999996,1066.9431111179374,67,122.94295111793781,21,33,13,859.1624738288187,859.1624738288187,146.90470692375516,31.85012691686734
199,1,951.0001599999996,1221.7548385709074,64,270.7546785709078,20,33,11,115.94295111793778,852.1624738288187,115.94295111793781,24.85012691686734
200,1,955.0001599999996,1144.0205599317628,65,189.02039993176322,20,34,11,266.7546785709077,848.1624738288187,266.7546785709078,20.85012691686734
201,1,964.0001599999996,1269.0964931248793,62,305.0963331248797,20,35,7,180.02039993176328,839.1624738288187,180.02039993176322,11.850126916867339
202,1,965.0001599999996,1326.8379539765242,62,361.8377939765246,20,36,6,304.0963331248798,838.1624738288187,304.0963331248797,10.850126916867339
203,0,966.0001599999996,1251.130722581166,63,285.1305625811665,21,36,6,360.8377939765245,837.1624738288187,360.8377939765246,9.850126916867339
204,0,971.0001599999996,1555.7476651207062,62,584.7475051207066,22,36,4,280.1305625811664,280.1305625811665,355.8377939765246,4.850126916867339
205,1,974.0001599999996,1168.489857127987,62,194.48969712798748,22,36,4,581.7475051207067,581.7475051207066,352.8377939765246,1.8501269168673389
206,1,981.0001599999996,1175.257998126799,61,194.25783812679947,22,36,3,187.48969712798745,574.7475051207066,187.48969712798748,0.0
207,2,985.0001599999996,1190.7959084174097,61,205.7957484174101,22,35,4,190.25783812679944,570.7475051207066,190.25783812679947,0.0
208,2,991.0001599999996,1015.1721406183583,59,24.171980618358702,22,33,4,199.79574841741015,564.7475051207066,184.25783812679947,199.7957484174101
209,1,993.0001599999996,1264.919275910966,60,271.9191159109664,22,34,4,22.17198061835866,562.7475051207066,182.25783812679947,22.171980618358702
210,2,995.0001599999996,1002.2569735310198,61,7.256813531020157,22,34,5,269.9191159109665,560.7475051207066,269.9191159109664,20.171980618358702
211,1,1000.0001599999996,1164.3167981263416,62,164.316638126342,22,35,5,2.2568135310201143,555.7475051207066,264.9191159109664,2.256813531020157
212,2,1005.0001599999996,1042.4684538059546,60,37.468293805955,21,34,5,159.3166381263421,550.7475051207066,159.316638126342,0.0
213,1,1006.0001599999996,1017.5106361797057,61,11.510476179706075,21,35,5,36.468293805955,549.7475051207066,158.316638126342,36.468293805955
214,0,1007.0001599999996,1643.6301535777066,62,636.629993577707,22,35,5,10.510476179706018,548.7475051207066,10.510476179706075,35.468293805955
215,1,1011.0001599999996,1417.942395202194,63,406.9422352021943,22,36,5,632.6299935777071,632.629993577707,6.510476179706075,31.468293805955
216,1,1022.0001599999996,1177.5575627780322,56,155.5574027780326,22,31,3,395.9422352021942,621.629993577707,395.9422352021943,20.468293805955
217,1,1024.0001599999996,1146.5038392491763,57,122.50367924917668,22,32,3,153.5574027780325,619.629993577707,153.5574027780326,18.468293805955
218,1,1030.0001599999996,1132.2427556789437,58,102.2425956789441,22,33,3,116.50367924917677,613.629993577707,116.50367924917668,12.468293805955
219,1,1036.0001599999996,1241.3655336188713,58,205.36537361887167,22,33,3,96.24259567894404,607.629993577707,96.2425956789441,6.468293805955
220,1,1051.0001599999996,1260.0822810610903,56,209.08212106109067,22,32,2,190.36537361887162,592.629993577707,190.36537361887167,0.0
221,1,1051.0001699999996,1243.5731491368065,57,192.5729791368069,22,33,2,209.08211106109064,592.629983577707,209.0821110610907,0.0
222,1,1052.0001699999996,1351.9535444959943,58,299.9533744959947,22,34,2,191.5729791368069,591.629983577707,191.5729791368069,0.0
223,2,1056.0001699999996,1152.417840073875,58,96.41767007387534,22,33,3,295.9533744959948,587.629983577707,295.9533744959947,0.0
224,1,1058.0001699999996,1107.153907254618,58,49.15373725461836,22,33,3,94.41767007387544,585.629983577707,293.9533744959947,94.41767007387534
225,1,1058.0001799999995,1503.1725369640815,59,445.1723569640819,22,34,3,49.15372725461836,585.629973577707,49.15372725461839,94.41766007387537
226,1,1065.0001799999995,1267.1505606836213,59,202.15038068362173,22,34,3,438.17235696408187,578.629973577707,438.1723569640819,87.41766007387537
227,2,1066.0001799999995,1121.0983005437695,60,55.09812054376994,22,34,4,201.15038068362185,577.629973577707,201.15038068362173,86.41766007387537
228,1,1067.0001799999995,1151.9075579295209,60,84.90737792952132,22,34,4,54.09812054376985,576.629973577707,200.15038068362173,54.09812054376994
229,1,1072.0001799999995,1198.6038869961171,60,126.60370699611758,22,34,4,79.90737792952123,571.629973577707,79.90737792952132,49.09812054376994
230,1,1075.0001799999995,1152.03346288668,60,77.03328288668035,22,34,4,123.60370699611761,568.629973577707,123.60370699611758,46.09812054376994
231,1,1078.0001799999995,1254.2401074181273,61,176.23992741812776,22,35,4,74.0332828866803,565.629973577707,74.03328288668035,43.09812054376994
232,1,1081.0001799999995,1514.8592610494925,62,433.85908104949294,22,36,4,173.23992741812773,562.629973577707,173.23992741812776,40.09812054376994
233,2,1082.0001799999995,1139.9192454588717,63,57.91906545887218,22,36,5,432.85908104949306,561.629973577707,432.85908104949294,39.09812054376994
234,2,1088.0001799999995,1180.3804971302447,64,92.3803171302452,22,36,6,51.919065458872254,555.629973577707,426.85908104949294,51.91906545887218
235,1,1091.0001799999995,1203.8621164813203,63,112.86193648132075,22,35,6,89.3803171302451,552.629973577707,423.85908104949294,89.3803171302452
236,1,1091.0001899999995,1241.6431022996549,64,150.64291229965534,22,36,6,112.86192648132086,552.629963577707,112.86192648132078,89.38030713024523
237,1,1096.0001899999995,1260.7130830645006,64,164.71289306450103,22,36,6,145.64291229965534,547.629963577707,145.64291229965534,84.38030713024523
238,2,1099.0001899999995,1211.5440596130081,64,112.54386961300861,21,36,7,161.71289306450097,544.629963577707,161.71289306450103,81.38030713024523
239,2,1103.0001899999995,1225.1016770458145,63,122.10148704581502,21,34,8,108.54386961300868,540.629963577707,157.71289306450103,108.54386961300861
240,1,1107.0001899999995,1405.2559071207502,64,298.25571712075066,21,35,8,118.10148704581508,536.629963577707,153.71289306450103,118.10148704581502
241,1,1111.0001899999995,1387.298824886633,63,276.2986348866334,20,35,8,294.25571712075066,532.629963577707,294.25571712075066,114.10148704581502
242,0,1111.0001999999995,2092.5424343615105,64,981.542234361511,21,35,8,276.29862488663343,532.629953577707,276.29862488663343,114.10147704581505
243,1,1113.0001999999995,1244.8978304627685,65,131.89763046276903,21,36,8,979.5422343615107,979.542234361511,274.29862488663343,112.10147704581505
244,1,1117.0001999999995,1230.9527019295433,66,113.95250192954381,21,37,8,127.89763046276897,975.542234361511,127.89763046276903,108.10147704581505
245,2,1120.0001999999995,1324.0177134824173,67,204.01751348241783,21,37,9,110.95250192954381,972.542234361511,110.95250192954381,105.10147704581505
246,1,1127.0001999999995,1244.5434094912814,65,117.54320949128191,20,37,8,197.01751348241788,965.542234361511,103.95250192954381,197.01751348241783
247,1,1135.0001999999995,1292.8905516941365,64,157.89035169413705,20,36,8,109.54320949128194,957.542234361511,109.54320949128191,189.01751348241783
248,1,1138.0001999999995,1417.7313547361348,64,279.7311547361353,20,36,8,154.89035169413705,954.542234361511,154.89035169413705,186.01751348241783
249,2,1140.0001999999995,1155.092874207611,64,15.09267420761148,20,36,8,277.7311547361353,952.542234361511,277.7311547361353,184.01751348241783
250,1,1142.0001999999995,1237.2229786973942,65,95.22277869739469,20,37,8,13.092674207611509,950.542234361511,275.7311547361353,13.09267420761148
251,1,1143.0001999999995,1333.1090458022738,65,190.10884580227435,19,38,8,94.2227786973946,949.542234361511,94.22277869739469,12.09267420761148
252,0,1147.0001999999995,2706.9679191966825,64,1559.967719196683,20,36,8,186.10884580227432,945.542234361511,186.10884580227435,8.09267420761148
253,1,1149.0001999999995,1226.952700503524,65,77.95250050352456,20,37,8,1557.967719196683,1557.967719196683,184.10884580227435,6.092674207611481
254,1,1154.0001999999995,1283.1568208439248,62,129.15662084392534,20,35,7,72.95250050352448,1552.967719196683,72.95250050352456,1.0926742076114806
255,2,1160.0001999999995,1628.2078333473835,60,468.207633347384,18,35,7,123.1566208439254,1546.967719196683,123.15662084392534,0.0
256,0,1161.0001999999995,1367.3092424837123,61,206.3090424837128,19,35,7,467.20763334738405,1545.967719196683,122.15662084392534,467.207633347384
257,2,1164.0001999999995,1197.8469392084255,62,33.846739208426015,19,35,8,203.3090424837128,203.3090424837128,119.15662084392534,464.207633347384
258,1,1166.0001999999995,1356.3431217629088,62,190.34292176290933,19,35,8,31.846739208426087,201.3090424837128,117.15662084392534,31.846739208426015
259,2,1169.0001999999995,1271.0339699674391,62,102.03376996743964,19,34,9,187.34292176290924,198.3090424837128,187.34292176290933,28.846739208426015
260,1,1173.0001999999995,1434.9236885093976,62,261.9234885093981,19,34,9,98.03376996743955,194.3090424837128,183.34292176290933,98.03376996743964
261,1,1175.0001999999995,1222.0992914310377,63,47.09909143103823,19,35,9,259.92348850939806,192.3090424837128,259.9234885093981,96.03376996743964
262,1,1181.0001999999995,1336.263307310716,61,155.26310731071658,19,34,8,41.099091431038175,186.3090424837128,41.09909143103823,90.03376996743964
263,1,1185.0001999999995,1327.1101742443652,62,142.10997424436573,19,35,8,151.26310731071658,182.3090424837128,151.26310731071658,86.03376996743964
264,1,1189.0001999999995,1445.647115668543,63,256.64691566854344,19,36,8,138.10997424436576,178.3090424837128,138.10997424436573,82.03376996743964
265,1,1195.0001999999995,1462.21827281914,63,267.2180728191406,19,37,7,250.64691566854356,172.3090424837128,250.64691566854344,76.03376996743964
266,1,1197.0001999999995,1327.9571508023364,64,130.9569508023369,19,38,7,265.2180728191405,170.3090424837128,265.2180728191406,74.03376996743964
267,1,1204.0001999999995,1446.205905339144,61,242.20570533914452,18,37,6,123.9569508023369,163.3090424837128,123.9569508023369,67.03376996743964
268,1,1207.0001999999995,1239.6645701960158,62,32.66437019601631,18,38,6,239.20570533914446,160.3090424837128,239.20570533914452,64.03376996743964
269,2,1208.0001999999995,1301.1182203100204,63,93.11802031002094,18,38,7,31.664370196016378,159.3090424837128,31.664370196016307,63.03376996743964
270,1,1213.0001999999995,1393.4858664983358,63,180.4856664983363,18,39,6,88.11802031002087,154.3090424837128,26.664370196016307,88.11802031002094
271,1,1214.0001999999995,1297.9477166542365,64,83.947516654237,18,40,6,179.4856664983363,153.3090424837128,179.4856664983363,87.11802031002094
272,2,1215.0001999999995,1321.0544054294846,65,106.05420542948514,18,40,7,82.94751665423712,152.3090424837128,82.947516654237,86.11802031002094
273,1,1219.0001999999995,1291.224895066629,66,72.22469506662947,18,41,7,102.05420542948511,148.3090424837128,78.947516654237,102.05420542948514
274,1,1221.0001999999995,1471.7154209644007,67,250.71522096440117,18,42,7,70.22469506662952,146.3090424837128,70.22469506662947,100.05420542948514
275,2,1224.0001999999995,1289.1514420931462,66,65.15124209314672,18,40,8,247.71522096440108,143.3090424837128,247.71522096440117,97.05420542948514
276,1,1225.0001999999995,1655.3658549477311,67,430.3656549477316,18,41,8,64.15124209314666,142.3090424837128,246.71522096440117,64.15124209314672
277,2,1227.0001999999995,1306.1110306208748,66,79.11083062087528,18,40,8,428.3656549477317,140.3090424837128,428.3656549477316,62.15124209314672
278,2,1231.0001999999995,1290.4825328755658,66,59.48233287556627,18,39,9,75.11083062087536,136.3090424837128,424.3656549477316,75.11083062087528
279,1,1231.0002099999995,1489.5722984963072,67,258.57208849630774,18,40,9,59.4823228755663,136.30903248371283,424.36564494773165,59.4823228755663
280,2,1235.0002099999995,1275.8802856767863,68,40.88007567678687,18,40,10,254.57208849630763,132.30903248371283,254.57208849630774,55.4823228755663
281,1,1238.0002099999995,1367.0475098951542,68,129.04729989515477,18,40,10,37.8800756767869,129.30903248371283,251.57208849630774,37.88007567678687
282,1,1244.0002099999995,1380.6485663812534,65,136.64835638125396,18,37,10,123.04729989515482,123.30903248371283,123.04729989515477,31.880075676786873
283,1,1246.0002099999995,1414.3434386404183,64,168.34322864041883,18,36,10,134.648356381254,121.30903248371283,134.64835638125396,29.880075676786873
284,1,1260.0002099999995,1353.765399302218,63,93.76518930221846,17,36,10,154.34322864041886,107.30903248371283,154.34322864041883,15.880075676786873
285,0,1260.0002199999994,1648.3449243003263,64,388.34470430032684,18,36,10,93.76517930221851,107.30902248371285,93.76517930221848,15.880065676786899
286,1,1268.0002199999994,1590.4199996879145,61,322.419779687915,18,33,10,380.34470430032684,380.34470430032684,85.76517930221848,7.880065676786899
287,2,1282.0002199999994,1398.3057721963746,56,116.30555219637517,15,32,9,308.419779687915,366.34470430032684,308.419779687915,0.0
288,1,1286.0002199999994,1545.3706232235313,56,259.37040322353187,15,32,9,112.30555219637517,362.34470430032684,304.419779687915,112.30555219637517
289,1,1289.0002199999994,1558.0286034667158,57,269.0283834667164,15,33,9,256.370403223532,359.34470430032684,256.37040322353187,109.30555219637517
290,1,1302.0002199999994,1527.932405384639,52,225.93218538463952,15,31,6,256.0283834667164,346.34470430032684,256.0283834667164,96.30555219637517
291,2,1303.0002199999994,1349.1583068411971,53,46.1580868411977,15,31,7,224.93218538463955,345.34470430032684,224.93218538463952,95.30555219637517
292,0,1309.0002199999994,1784.3248882021953,53,475.3246682021959,16,31,6,40.15808684119774,339.34470430032684,218.93218538463952,40.1580868411977
293,1,1309.0002299999994,1484.5474412852145,54,175.5472112852151,16,32,6,475.324658202196,475.3246582021959,218.93217538463955,40.158076841197726
294,1,1313.0002299999994,1598.422053540479,55,285.42182354047964,16,33,6,171.54721128521507,471.3246582021959,171.5472112852151,36.158076841197726
295,1,1315.0002299999994,1428.4427685940345,56,113.44253859403511,16,34,6,283.42182354047964,469.3246582021959,283.42182354047964,34.158076841197726
296,1,1318.0002299999994,1555.980483017156,56,237.98025301715666,15,35,6,110.44253859403523,466.3246582021959,110.44253859403511,31.158076841197726
297,1,1318.0002399999994,1448.5707570059587,57,130.57051700595935,15,36,6,237.9802430171567,466.32464820219593,237.98024301715668,31.15806684119775
298,2,1320.0002399999994,1536.8513769572137,58,216.8511369572143,15,36,7,128.5705170059593,464.32464820219593,128.57051700595935,29.15806684119775
299,1,1322.0002399999994,1702.4273575335342,58,380.4271175335348,15,37,6,214.85113695721435,462.32464820219593,126.57051700595935,214.8511369572143
300,1,1323.0002399999994,1557.806592528379,59,234.80635252837965,15,38,6,379.42711753353467,461.32464820219593,379.4271175335348,213.8511369572143
301,1,1327.0002399999994,1556.365413405606,58,229.36517340560658,15,38,5,230.80635252837953,457.32464820219593,230.80635252837965,209.8511369572143
302,1,1329.0002399999994,1362.3773983969677,57,33.3771583969683,15,37,5,227.36517340560658,455.32464820219593,227.36517340560658,207.8511369572143
303,1,1331.0002399999994,1386.468641832455,57,55.468401832455584,15,38,4,31.377158396968397,453.32464820219593,31.377158396968298,205.8511369572143
304,0,1331.0002499999994,2367.7395917638833,58,1036.7393417638839,16,38,4,55.46839183245561,453.32463820219596,55.46839183245561,205.85112695721432
305,1,1333.0002499999994,1704.6103768255657,59,371.61012682556634,16,39,4,1034.7393417638837,1034.7393417638839,53.46839183245561,203.85112695721432
306,1,1339.0002499999994,1478.4882500106696,58,139.48800001067025,16,38,4,365.6101268255662,1028.7393417638839,365.61012682556634,197.85112695721432
307,1,1346.0002499999994,1507.3372029354628,59,161.3369529354634,16,39,4,132.48800001067025,1021.7393417638839,132.48800001067025,190.85112695721432
308,0,1346.0002599999993,2716.227615906849,60,1370.2273559068499,17,39,4,161.33694293546353,1021.7393317638839,161.3369429354634,190.85111695721434
309,0,1348.0002599999993,2027.0536771862023,61,679.053417186203,18,39,4,1368.2273559068499,1368.2273559068499,159.3369429354634,188.85111695721434
310,1,1352.0002599999993,1504.1020186071478,60,152.10175860714844,18,39,3,675.053417186203,675.053417186203,155.3369429354634,184.85111695721434
311,1,1356.0002599999993,1528.9778434212099,60,172.9775834212105,18,39,3,148.10175860714835,671.053417186203,148.10175860714844,180.85111695721434
312,1,1356.0002699999993,1600.7675003919182,61,244.76723039191893,18,40,3,172.9775734212106,671.053407186203,172.97757342121054,180.85110695721437
313,1,1357.0002699999993,1481.3750575562551,61,124.3747875562558,18,40,3,243.76723039191887,670.053407186203,243.76723039191893,179.85110695721437
314,1,1366.0002699999993,1567.4419222926228,61,201.44165229262353,18,40,3,115.3747875562558,661.053407186203,115.3747875562558,170.85110695721437
315,1,1368.0002699999993,1465.5905933337128,59,97.59032333371351,16,40,3,199.44165229262347,659.053407186203,199.44165229262353,168.85110695721437
316,1,1377.0002699999993,1610.0366221269753,60,233.036352126976,16,41,3,88.59032333371354,650.053407186203,88.59032333371351,159.85110695721437
317,1,1387.0002699999993,1493.7695970047466,58,106.76932700474731,15,40,3,223.03635212697606,640.053407186203,223.036352126976,149.85110695721437
318,0,1389.0002699999993,1994.0002603419368,58,604.9999903419375,16,39,3,104.76932700474732,638.053407186203,104.76932700474731,147.85110695721437
319,2,1393.0002699999993,1495.824627454889,59,102.82435745488965,16,39,4,600.9999903419375,600.9999903419375,100.76932700474731,143.85110695721437
320,1,1397.0002699999993,1863.7939803895445,59,466.79371038954514,16,39,4,98.82435745488964,596.9999903419375,96.76932700474731,98.82435745488965
321,1,1399.0002699999993,1469.4031004927376,58,70.4028304927383,15,40,3,464.79371038954514,594.9999903419375,464.79371038954514,96.82435745488965
322,1,1400.0002699999993,1425.1707058316656,59,25.170435831666282,15,41,3,69.40283049273836,593.9999903419375,69.4028304927383,95.82435745488965
323,0,1406.0002699999993,2490.6990387939686,58,1084.6987687939693,15,40,3,19.170435831666197,587.9999903419375,19.170435831666282,89.82435745488965
324,1,1406.0002799999993,1823.906574130568,59,417.90629413056877,15,41,3,1084.698758793969,1084.6987587939693,19.170425831666307,89.82434745488968
325,2,1407.0002799999993,1492.7094073860453,60,85.70912738604602,15,41,4,416.9062941305689,1083.6987587939693,416.90629413056877,88.82434745488968
326,1,1413.0002799999993,1684.2863582595573,61,271.28607825955805,15,42,4,79.70912738604595,1077.6987587939693,410.90629413056877,79.70912738604602
327,0,1415.0002799999993,2246.718143576535,61,831.7178635765358,16,41,4,269.28607825955817,1075.6987587939693,269.28607825955805,77.70912738604602
328,2,1419.0002799999993,1543.0330469462187,60,124.03276694621945,16,39,5,827.7178635765356,827.7178635765358,265.28607825955805,73.70912738604602
329,0,1423.0002799999993,1684.7756159007056,61,261.7753359007063,17,39,5,120.03276694621955,823.7178635765358,261.28607825955805,120.03276694621945
330,1,1428.0002799999993,1496.2321772273685,61,68.23189722736925,17,39,5,256.7753359007063,256.7753359007063,256.28607825955805,115.03276694621945
331,1,1437.0002799999993,1508.529050270921,60,71.52877027092177,17,38,5,59.23189722736926,247.7753359007063,59.231897227369245,106.03276694621945
332,1,1440.0002799999993,1580.9732356667123,61,140.972955666713,17,39,5,68.52877027092168,244.7753359007063,68.52877027092177,103.03276694621945
333,2,1442.0002799999993,1650.1658850244798,61,208.16560502448056,16,39,6,138.97295566671303,242.7753359007063,138.972955666713,101.03276694621945
334,1,1450.0002799999993,1519.2141951428248,59,69.2139151428255,16,37,6,200.16560502448056,234.7753359007063,130.972955666713,200.16560502448056
335,1,1450.0002899999993,1527.9574843497433,60,77.95719434974399,16,38,6,69.21390514282564,234.77532590070632,69.21390514282552,200.16559502448058
336,2,1454.0002899999993,1586.3267080326577,61,132.32641803265847,16,38,7,73.95719434974407,230.77532590070632,73.95719434974399,196.16559502448058
337,1,1460.0002899999993,1488.968171213264,62,28.967881213264718,16,39,7,126.32641803265838,224.77532590070632,67.95719434974399,126.32641803265847
338,1,1461.0002899999993,1644.8647338188405,63,183.8644438188412,16,40,7,27.967881213264633,223.77532590070632,27.967881213264718,125.32641803265847
339,1,1466.0002899999993,1524.7113093910614,62,58.71101939106211,16,39,7,178.86444381884112,218.77532590070632,178.8644438188412,120.32641803265847
340,1,1466.0002999999992,1768.6170581828496,63,302.6167581828504,16,40,7,58.71100939106216,218.77531590070635,58.711009391062134,120.32640803265849
341,1,1469.0002999999992,1653.9574812132635,64,184.95718121326422,16,41,7,299.61675818285033,215.77531590070635,299.6167581828504,117.32640803265849
342,1,1473.0002999999992,1531.5826107411565,63,58.582310741157244,16,40,7,180.9571812132643,211.77531590070635,180.95718121326422,113.32640803265849
343,1,1492.0002999999992,1569.1949697372781,59,77.1946697372789,16,36,7,39.582310741157144,192.77531590070635,39.582310741157244,94.32640803265849
344,1,1516.0002999999992,1607.1214066511527,51,91.12110665115347,16,30,5,53.19466973727893,168.77531590070635,53.1946697372789,70.32640803265849
345,2,1518.0002999999992,1709.366202507282,51,191.36590250728273,16,29,6,89.12110665115338,166.77531590070635,89.12110665115347,68.32640803265849
346,2,1530.0002999999992,1550.6304358492634,47,20.630135849264207,16,24,7,179.36590250728273,154.77531590070635,77.12110665115347,179.36590250728273
347,1,1531.0002999999992,1693.486003570104,48,162.48570357010476,16,25,7,19.630135849264292,153.77531590070635,76.12110665115347,19.630135849264207
348,1,1543.0002999999992,1721.5023731874005,47,178.50207318740127,16,25,6,150.4857035701048,141.77531590070635,150.48570357010476,7.630135849264207
349,1,1549.0002999999992,1653.4592039356012,46,104.45890393560194,16,25,5,172.5020731874013,135.77531590070635,172.50207318740127,1.6301358492642066
350,1,1561.0002999999992,2002.4929203849465,41,441.49262038494726,15,22,4,92.45890393560191,123.77531590070635,92.45890393560194,0.0
351,1,1567.0002999999992,1751.6161328151015,41,184.6158328151023,15,22,4,435.49262038494726,117.77531590070635,435.49262038494726,0.0
352,1,1578.0002999999992,1949.5144026454877,40,371.5141026454885,15,21,4,173.61583281510232,106.77531590070635,173.6158328151023,0.0
353,1,1587.0002999999992,1665.9965719876318,39,78.99627198763255,15,21,3,362.5141026454885,97.77531590070635,362.5141026454885,0.0
354,2,1593.0002999999992,1613.16511660762,39,20.16481660762065,15,20,4,72.99627198763264,91.77531590070635,72.99627198763255,0.0
355,1,1611.0002999999992,1828.6337905007413,36,217.63349050074203,15,17,4,2.1648166076206223,73.77531590070635,54.996271987632554,2.1648166076206508
356,0,1616.0002999999992,1982.2044759675887,36,366.20417596758944,16,17,3,212.63349050074197,68.77531590070635,212.63349050074203,0.0
357,1,1625.0002999999992,2260.059487404802,37,635.0591874048027,16,18,3,357.20417596758944,357.20417596758944,203.63349050074203,0.0
358,1,1643.0002999999992,1889.8094301278804,37,246.8091301278812,16,19,2,617.0591874048027,339.20417596758944,617.0591874048027,0.0
359,1,1646.0002999999992,1661.055505441866,36,15.055205441866747,15,19,2,243.8091301278812,336.20417596758944,243.8091301278812,0.0
360,1,1660.0002999999992,2454.3293128114656,32,794.3290128114663,14,17,1,1.0552054418667751,322.20417596758944,1.0552054418667467,0.0
361,1,1669.0002999999992,1779.528611688346,31,110.52831168834678,14,16,1,785.3290128114664,313.20417596758944,785.3290128114663,0.0
362,0,1677.0002999999992,2537.040872969914,32,860.0405729699146,15,16,1,102.52831168834678,305.20417596758944,102.52831168834678,0.0
363,0,1695.0002999999992,2505.465572675369,30,810.4652726753698,15,14,1,842.0405729699148,842.0405729699146,84.52831168834678,0.0
364,1,1696.0002999999992,1701.9434480785158,31,5.943148078516515,15,15,1,809.4652726753698,809.4652726753698,83.52831168834678,0.0
365,0,1708.0002999999992,1921.5493465024417,29,213.54904650244248,16,12,1,0.0,797.4652726753698,0.0,0.0
366,1,1721.0002999999992,1934.2613547277517,29,213.26105472775248,16,13,0,200.54904650244248,200.54904650244248,0.0,0.0
367,1,1740.0002999999992,1777.5253185155457,29,37.525018515546435,16,13,0,194.2610547277525,181.54904650244248,194.26105472775248,0.0
368,1,1748.0002999999992,1984.2565924060216,30,236.25629240602234,16,14,0,29.525018515546392,173.54904650244248,29.525018515546435,0.0
369,1,1754.0002999999992,2002.6033021837288,30,248.6030021837296,16,14,0,230.2562924060223,167.54904650244248,230.25629240602234,0.0
370,1,1761.0002999999992,2152.730546276587,29,391.7302462765879,14,15,0,241.6030021837296,160.54904650244248,241.6030021837296,0.0
371,2,1761.0003099999992,1816.2315253299234,30,55.231215329924225,14,15,1,391.73023627658773,160.5490365024425,391.7302362765879,0.0
372,1,1768.0003099999992,1947.5233495263242,31,179.52303952632496,14,16,1,48.23121532992411,153.5490365024425,384.7302362765879,48.231215329924225
373,1,1792.0003099999992,1893.6009599582528,28,101.6006499582536,13,14,1,155.52303952632496,129.5490365024425,155.52303952632496,24.231215329924225
374,1,1832.0003099999992,2164.5771596810846,25,332.5768496810854,12,13,0,61.60064995825351,89.5490365024425,61.6006499582536,0.0
375,0,1843.0003099999992,2962.570508423013,26,1119.5701984230138,13,13,0,321.5768496810856,78.5490365024425,321.5768496810854,0.0
376,1,1858.0003099999992,2109.702060281843,27,251.70175028184372,13,14,0,1104.5701984230136,1104.5701984230138,306.5768496810854,0.0
377,2,1860.0003099999992,1874.7451355623812,28,14.744825562381948,13,14,1,249.70175028184354,1102.5701984230138,249.70175028184372,0.0
378,1,1869.0003099999992,1982.3102273910044,28,113.30991739100523,13,14,1,5.744825562381919,1093.5701984230138,240.70175028184372,5.744825562381948
379,1,1886.0003099999992,1974.5815556768193,28,88.58124567682012,13,15,0,96.3099173910052,1076.5701984230138,96.30991739100523,0.0
380,2,1888.0003099999992,1975.0217824713945,29,87.02147247139533,13,15,1,86.58124567682019,1074.5701984230138,86.58124567682012,0.0
381,1,1892.0003099999992,2252.9983842159672,29,360.998074215968,13,15,1,83.02147247139541,1070.5701984230138,82.58124567682012,83.02147247139533
382,1,1898.0003099999992,2288.617290528411,29,390.6169805284119,13,15,1,354.9980742159679,1064.5701984230138,354.998074215968,77.02147247139533
383,2,1899.0003099999992,2015.3227995864822,30,116.32248958648302,13,15,2,389.6169805284118,1063.5701984230138,389.6169805284119,76.02147247139533
384,1,1903.0003099999992,2041.4862093944014,31,138.48589939440217,13,16,2,112.32248958648309,1059.5701984230138,385.6169805284119,112.32248958648302
385,2,1909.0003099999992,1954.3360821076985,32,45.33577210769931,13,16,3,132.48589939440222,1053.5701984230138,132.48589939440217,106.32248958648302
386,2,1915.0003099999992,2043.961430261073,33,128.9611202610738,13,16,4,39.33577210769934,1047.5701984230138,126.48589939440217,39.33577210769931
387,0,1918.0003099999992,2437.0128074311215,34,519.0124974311223,14,16,4,125.9611202610738,1044.5701984230138,123.48589939440217,125.9611202610738
388,1,1920.0003099999992,2225.4931117939095,35,305.4928017939103,14,17,4,517.0124974311224,517.0124974311223,121.48589939440217,123.9611202610738
389,2,1922.0003099999992,1975.6355199626137,35,53.635209962614454,13,17,5,303.4928017939101,515.0124974311223,303.4928017939103,121.9611202610738
390,0,1928.0003099999992,2151.5131409791506,36,223.51283097915143,14,17,5,47.63520996261444,509.01249743112226,297.4928017939103,47.635209962614454
391,1,1931.0003099999992,2235.9111487885098,37,304.91083878851055,14,18,5,220.51283097915154,220.51283097915143,294.4928017939103,44.635209962614454
392,1,1934.0003099999992,2058.0565706654984,38,124.05626066549917,14,19,5,301.9108387885106,217.51283097915143,301.91083878851055,41.635209962614454
393,1,1941.0003099999992,2214.4872252573373,38,273.48691525733807,14,19,5,117.05626066549904,210.51283097915143,117.05626066549917,34.635209962614454
394,1,1942.0003099999992,2186.2009541996817,39,244.20064419968253,14,20,5,272.48691525733807,209.51283097915143,272.48691525733807,33.635209962614454
395,1,1942.0003199999992,2201.9948214407827,40,259.99450144078355,14,21,5,244.2006341996826,209.51282097915146,244.20063419968255,33.63519996261448
396,0,1944.0003199999992,2273.268704542125,41,329.26838454212566,15,21,5,257.99450144078344,207.51282097915146,257.99450144078355,31.63519996261448
