case,class,arrival,service,departure,server,arr_nis,arr_niq,sojourn,cum_arrival,arr_nservice,arr_nis_class_1,arr_nis_class_0,arr_nis_class_2,last_remaining_los
210,1,2.0157130825502474,2.0157130825502474,2.308271255500641,11,48,0,0.29255817295039366,211,48,11,19,18,0.32432423646347663
211,0,2.02282275912902,2.02282275912902,2.3128292440868505,24,49,0,0.2900064849578303,212,49,12,19,18,0.28544849637162084
212,0,2.0290821556448395,2.0290821556448395,2.095126897584824,44,49,0,0.06604474193998433,213,49,12,19,18,0.283747088442011
213,1,2.0358502753286154,2.0358502753286154,2.7816627959534044,49,50,0,0.745812520624789,214,50,12,20,18,0.059276622256208444
214,0,2.044950647398488,2.044950647398488,2.135343681349386,50,51,0,0.09039303395089782,215,51,13,20,18,0.7367121485549162
215,0,2.0706992588611035,2.0706992588611035,2.105188006775695,6,47,0,0.034488747914591666,216,47,13,19,15,0.0646444224882825
216,0,2.071322247782932,2.071322247782932,2.3779700561938157,8,48,0,0.3066478084108839,217,48,13,20,15,0.03386575899276334
217,0,2.0765362590043943,2.0765362590043943,2.1253073526563493,18,48,0,0.04877109365195498,218,48,13,20,15,0.3014337971894214
218,0,2.0855002431627936,2.0855002431627936,2.14284223867222,3,48,0,0.057341995509426535,219,48,12,21,15,0.039807109493555703
219,0,2.0975732942180687,2.0975732942180687,2.5104300674554363,28,46,0,0.4128567732373676,220,46,10,21,15,0.045268944454151416
220,0,2.102666249850801,2.102666249850801,2.6104132485102847,29,47,0,0.5077469986594836,221,47,10,22,15,0.4077638176046352
221,0,2.107667888848516,2.107667888848516,2.135205526847354,6,47,0,0.02753763799883835,222,47,10,22,15,0.5027453596617688
222,1,2.1226152862720498,2.1226152862720498,2.2571718783486703,27,47,0,0.13455659207662052,223,47,10,22,15,0.012590240575304446
223,1,2.123122367623365,2.123122367623365,2.518860934449384,40,48,0,0.39573856682601916,224,48,11,22,15,0.13404951072530524
224,1,2.130411320644488,2.130411320644488,2.5968037894898743,17,47,0,0.46639246884538643,225,47,12,20,15,0.3884496138048963
225,1,2.130785448421389,2.130785448421389,2.8720179623613777,18,48,0,0.7412325139399889,226,48,13,20,15,0.4660183410684855
226,0,2.134191169623835,2.134191169623835,2.6069138250903983,15,48,0,0.47272265546656334,227,48,14,19,15,0.7378267927375428
227,0,2.1376046184381967,2.1376046184381967,2.4224063278289347,6,47,0,0.284801709390738,228,47,14,18,15,0.46930920665220155
228,0,2.145987693386519,2.145987693386519,2.2064869430727403,3,47,0,0.06049924968622111,229,47,14,18,15,0.27641863444241555
229,0,2.1533207647539445,2.1533207647539445,2.293503198074159,43,47,0,0.14018243332021463,230,47,14,18,15,0.053166178318795776
230,1,2.1573146812415,2.1573146812415,3.13280668278611,44,48,0,0.9754920015446098,231,48,14,19,15,0.1361885168326591
231,0,2.1751956224000604,2.1751956224000604,2.2597582999522987,47,49,0,0.08456267755223834,232,49,15,19,15,0.9576110603860495
232,0,2.179585911312738,2.179585911312738,2.883442602158874,30,49,0,0.7038566908461359,233,49,15,20,14,0.08017238863956067
233,2,2.1798360562249166,2.1798360562249166,2.6170681800622866,50,50,0,0.43723212383737,234,50,15,21,14,0.7036065459339573
234,0,2.189763723423624,2.189763723423624,2.524961737134667,51,51,0,0.3351980137110431,235,51,15,21,15,0.4273044566386628
235,0,2.191375528744191,2.191375528744191,2.273932125372581,52,52,0,0.0825565966283901,236,52,15,22,15,0.3335862083904759
236,2,2.2051310792264336,2.2051310792264336,3.653109297765652,53,53,0,1.4479782185392183,237,53,15,23,15,0.06880104614614746
237,0,2.2126359815634555,2.2126359815634555,2.5574016539681708,1,52,0,0.34476567240471523,238,52,14,22,16,1.4404733162021963
238,0,2.2252109562737776,2.2252109562737776,2.892969960128255,3,53,0,0.6677590038544774,239,53,14,23,16,0.33219069769439313
239,1,2.243124262188863,2.243124262188863,2.276344827359356,54,54,0,0.0332205651704931,240,54,14,24,16,0.6498456979393921
240,1,2.246724956624261,2.246724956624261,2.769186859624308,55,55,0,0.522461903000047,241,55,15,24,16,0.029619870735094977
241,1,2.2690487277773888,2.2690487277773888,3.232286972636208,27,54,0,0.963238244858819,242,54,15,23,16,0.5001381318469194
242,0,2.278409736551295,2.278409736551295,2.436660933362687,47,53,0,0.158251196811392,243,53,15,22,16,0.9538772360849128
243,0,2.2857806374540552,2.2857806374540552,2.4783151785276525,21,53,0,0.19253454107359724,244,53,15,23,15,0.15088029590863172
244,0,2.290363960654047,2.290363960654047,2.499248003495341,52,54,0,0.20888404284129392,245,54,15,24,15,0.18795121787360536
245,0,2.2919516149814365,2.2919516149814365,2.908849007528636,54,55,0,0.6168973925471994,246,55,15,25,15,0.20729638851390453
246,1,2.305340261372049,2.305340261372049,2.8240652301212124,43,55,0,0.5187249687491633,247,55,15,25,15,0.6035087461565869
247,0,2.3070328398455677,2.3070328398455677,2.3407030221223883,56,56,0,0.033670182276820615,248,56,16,25,15,0.5170323902756446
248,0,2.3108084700108296,2.3108084700108296,2.608846562013267,11,56,0,0.29803809200243725,249,56,15,26,15,0.02989455211155878
249,2,2.353204289505216,2.353204289505216,2.478313230755873,0,50,0,0.12510894125065697,250,50,14,22,14,0.2556422725080507
250,2,2.3567041797470845,2.3567041797470845,2.841085734411544,19,51,0,0.48438155466445965,251,51,14,22,15,0.1216090510087886
251,0,2.359993770225557,2.359993770225557,2.52303335735176,22,52,0,0.16303958712620314,252,52,14,22,16,0.4810919641859872
252,1,2.361614272181134,2.361614272181134,2.4780413163026607,24,53,0,0.11642704412152671,253,53,14,23,16,0.1614190851706261
253,1,2.3671435669254595,2.3671435669254595,2.647934775195313,32,54,0,0.2807912082698536,254,54,15,23,16,0.1108977493772012
254,0,2.393192074025292,2.393192074025292,2.4300033377336145,8,54,0,0.03681126370832244,255,54,16,22,16,0.25474270117002096
255,2,2.406099581801953,2.406099581801953,2.552204565287708,16,54,0,0.14610498348575485,256,54,15,23,16,0.023903755931661497
256,0,2.417272117663633,2.417272117663633,2.721498371378622,41,55,0,0.3042262537149889,257,55,15,23,17,0.13493244762407475
257,2,2.424821081350854,2.424821081350854,3.272986840724342,6,55,0,0.8481657593734879,258,55,15,23,17,0.2966772900277679
258,0,2.431449311497449,2.431449311497449,2.663024188023468,8,55,0,0.23157487652601905,259,55,15,22,18,0.8415375292268932
259,2,2.437686650452482,2.437686650452482,6.0707113561241,47,55,0,3.6330247056716183,260,55,15,22,18,0.22533753757098607
260,1,2.471153385537453,2.471153385537453,3.3802282574912423,25,54,0,0.9090748719537896,261,54,15,22,17,3.5995579705866474
261,0,2.473188722646324,2.473188722646324,2.849877008445691,13,54,0,0.376688285799367,262,54,16,21,17,0.9070395348449183
262,1,2.490925561417223,2.490925561417223,2.535997700087441,0,51,0,0.045072138670217754,263,51,14,21,16,0.3589514470284678
263,0,2.5041073885592118,2.5041073885592118,2.5575413587591616,21,51,0,0.053433970199949776,264,51,15,20,16,0.03189031152822919
264,1,2.5179755482525152,2.5179755482525152,2.534494756221447,24,50,0,0.016519207968931582,265,50,15,19,16,0.039565810506646315
265,0,2.6085002442888388,2.6085002442888388,2.9040218677429195,0,36,0,0.29552162345408073,266,36,11,13,12,-0.07400548806739193
266,1,2.6111713793801377,2.6111713793801377,3.87800663243497,1,35,0,1.2668352530548321,267,35,11,12,12,0.2928504883627818
267,2,2.617362672996161,2.617362672996161,2.7934340430901594,5,35,0,0.17607137009399842,268,35,12,12,11,1.2606439594388088
268,2,2.633324887708516,2.633324887708516,3.175384961141808,7,36,0,0.5420600734332921,269,36,12,12,12,0.1601091553816434
269,0,2.6378170783926,2.6378170783926,2.7979106081812963,11,37,0,0.1600935297886963,270,37,12,12,13,0.5375678827492081
270,0,2.6388484895841438,2.6388484895841438,2.740867193254128,15,38,0,0.10201870366998422,271,38,12,13,13,0.15906211859715258
271,2,2.642038427144473,2.642038427144473,3.118437852120757,16,39,0,0.4763994249762842,272,39,12,14,13,0.09882876610965496
272,0,2.6508273782701366,2.6508273782701366,2.899079237194448,17,39,0,0.24825185892431145,273,39,11,14,14,0.4676104738506206
273,0,2.6555474873121576,2.6555474873121576,3.585187955597562,12,39,0,0.9296404682854043,274,39,11,14,14,0.24353174988229043
274,1,2.6616135052464567,2.6616135052464567,3.145100064698481,14,39,0,0.48348655945202434,275,39,11,14,14,0.9235744503511052
275,0,2.662202566310181,2.662202566310181,2.8650909341054493,21,40,0,0.2028883677952682,276,40,12,14,14,0.4828974983882999
276,1,2.667107489327308,2.667107489327308,3.071094629823646,8,40,0,0.403987140496338,277,40,12,14,14,0.19798344477814123
277,0,2.675100606165367,2.675100606165367,2.9721634210524632,22,41,0,0.2970628148870964,278,41,13,14,14,0.3959940236582793
278,1,2.6794735726105694,2.6794735726105694,2.935427721897259,24,42,0,0.2559541492866897,279,42,13,15,14,0.29268984844189383
279,0,2.6926489559997675,2.6926489559997675,2.7171303484311347,28,43,0,0.024481392431367155,280,43,14,15,14,0.2427787658974916
280,0,2.697093801977269,2.697093801977269,2.7570563566990294,29,44,0,0.0599625547217606,281,44,14,16,14,0.020036546453865878
281,2,2.7073460015396345,2.7073460015396345,3.642860891999377,32,45,0,0.9355148904597423,282,45,14,17,14,0.049710355159394926
282,1,2.7131462343377013,2.7131462343377013,2.9891209956080296,34,46,0,0.2759747612703283,283,46,14,17,15,0.9297146576616755
283,1,2.730470474837567,2.730470474837567,2.947706369989705,23,44,0,0.21723589515213781,284,44,15,14,15,0.2586505207704626
284,2,2.731864850706689,2.731864850706689,4.8279042677571145,28,45,0,2.0960394170504255,285,45,16,14,15,0.21584151928301587
285,0,2.732263311794481,2.732263311794481,2.814748578811717,36,46,0,0.08248526701723602,286,46,16,14,16,2.0956409559626334
286,2,2.7382807093198287,2.7382807093198287,4.131968568600948,33,46,0,1.3936878592811195,287,46,16,15,15,0.07646786949188833
287,2,2.750751932921905,2.750751932921905,2.860565701383359,15,45,0,0.10981376846145441,288,45,15,14,16,1.3812166356790434
288,1,2.758086450296883,2.758086450296883,2.8865552523439977,29,45,0,0.12846880204711475,289,45,15,13,17,0.10247925108647626
289,1,2.7583783446186563,2.7583783446186563,3.0960377301343085,37,46,0,0.3376593855156522,290,46,16,13,17,0.1281769077253414
290,0,2.7637899336124705,2.7637899336124705,2.9111147673744817,39,47,0,0.14732483376201122,291,47,17,13,17,0.332247796521838
291,1,2.7652880854723727,2.7652880854723727,2.8844451639787283,40,48,0,0.1191570785063556,292,48,17,14,17,0.145826681902109
292,0,2.766751722282782,2.766751722282782,3.646460379259602,41,49,0,0.87970865697682,293,49,18,14,17,0.11769344169594609
293,1,2.802401389601773,2.802401389601773,3.370719674177428,5,45,0,0.5683182845756547,294,45,16,14,15,0.844058989657829
294,0,2.8032066805881604,2.8032066805881604,3.3417419994611555,11,46,0,0.5385353188729951,295,46,17,14,15,0.5675129935892675
295,0,2.8127748702502573,2.8127748702502573,3.466690644906419,20,47,0,0.6539157746561619,296,47,17,15,15,0.5289671292108982
296,1,2.8189193871340485,2.8189193871340485,2.926039058783399,36,47,0,0.10711967164935032,297,47,17,15,15,0.6477712577723707
297,0,2.820427649072601,2.820427649072601,2.9087608794929856,45,48,0,0.08833323042038455,298,48,18,15,15,0.10561140971079785
298,1,2.843412694906473,2.843412694906473,3.2254133295261664,19,47,0,0.38200063461969336,299,47,17,16,14,0.06534818458651248
299,1,2.8568641075433057,2.8568641075433057,3.549247642951152,13,47,0,0.6923835354078465,300,47,18,15,14,0.3685492219828608
300,2,2.86594103769244,2.86594103769244,3.2580901230808634,15,46,0,0.3921490853884233,301,46,19,14,13,0.683306605258712
301,0,2.866001657455975,2.866001657455975,4.239341875083123,21,47,0,1.373340217627148,302,47,19,14,14,0.39208846562488864
302,1,2.9033546421486163,2.9033546421486163,3.361642813553856,3,42,0,0.4582881714052398,303,42,16,12,14,1.3359872329345066
303,1,2.907979604873617,2.907979604873617,2.965674682793817,0,42,0,0.0576950779201999,304,42,17,11,14,0.453663208680239
304,1,2.912119128208583,2.912119128208583,2.937905769374343,17,40,0,0.025786641165760127,305,40,18,8,14,0.05355555458523398
305,1,2.918623184777271,2.918623184777271,3.978930419550087,10,39,0,1.0603072347728162,306,39,18,7,14,0.019282584597072105
306,1,2.920054848604784,2.920054848604784,4.706854048758136,18,40,0,1.786799200153352,307,40,19,7,14,1.058875570945303
307,2,2.9215804531343306,2.9215804531343306,4.769205660374919,26,41,0,1.847625207240588,308,41,20,7,14,1.7852735956238055
308,0,2.928351133108025,2.928351133108025,3.057377112294587,29,41,0,0.129025979186562,309,41,19,7,15,1.8408545272668935
309,1,2.928832518999311,2.928832518999311,3.798990027054751,30,42,0,0.8701575080554402,310,42,19,8,15,0.12854459329527623
310,1,2.9431482655724626,2.9431482655724626,3.4345950306163067,17,41,0,0.4914467650438441,311,41,18,8,15,0.8558417614822886
311,0,2.951387557817158,2.951387557817158,3.448098507700147,23,40,0,0.49671094988298936,312,40,18,8,14,0.4832074727991489
312,0,2.9517217027351053,2.9517217027351053,3.4721495348130054,24,41,0,0.5204278320779001,313,41,18,9,14,0.4963768049650419
313,0,2.979531776897217,2.979531776897217,3.0443360479739607,0,40,0,0.0648042710767438,314,40,17,9,14,0.49261775791578843
314,0,2.983016393823112,2.983016393823112,2.994788984209715,22,41,0,0.011772590386602833,315,41,17,10,14,0.061319654150848724
315,0,2.983876085823635,2.983876085823635,4.174309259569855,36,42,0,1.1904331737462206,316,42,17,11,14,0.010912898386080006
316,0,2.9861664441814955,2.9861664441814955,3.112597455395047,39,43,0,0.1264310112135516,317,43,17,12,14,1.18814281538836
317,0,3.000955584401731,3.000955584401731,3.429454729556286,22,42,0,0.428499145154555,318,42,16,12,14,0.11164187099331624
318,1,3.02957038290423,3.02957038290423,3.0463021946156483,4,42,0,0.016731811711418132,319,42,16,13,13,0.39988434665205563
319,1,3.0368695519252844,3.0368695519252844,3.2680456749432967,34,43,0,0.23117612301801227,320,43,17,13,13,0.009432642690363924
320,2,3.0429439830568223,3.0429439830568223,3.860773297810667,40,44,0,0.8178293147538445,321,44,18,13,13,0.22510169188647433
321,0,3.048650997912652,3.048650997912652,3.232948976718101,0,43,0,0.18429797880544907,322,43,17,12,14,0.8121222998980149
322,2,3.061909380334487,3.061909380334487,3.120320472644708,4,43,0,0.05841109231022079,323,43,17,12,14,0.171039596383614
323,0,3.069141153499634,3.069141153499634,3.5113077455609387,29,44,0,0.4421665920613047,324,44,17,12,15,0.05117931914507379
324,1,3.0897639581163947,3.0897639581163947,3.433519127484137,8,44,0,0.3437551693677423,325,44,16,13,15,0.421543787444544
325,1,3.092319001733625,3.092319001733625,3.5648578866950373,42,45,0,0.4725388849614123,326,45,17,13,15,0.34120012575051195
326,1,3.095679871324432,3.095679871324432,4.199101556470264,43,46,0,1.1034216851458325,327,46,18,13,15,0.46917801537060555
327,0,3.103802297545536,3.103802297545536,3.5321039833916883,37,46,0,0.42830168584615214,328,46,18,13,15,1.0952992589247281
328,2,3.1215256136592764,3.1215256136592764,5.462755085741953,4,44,0,2.3412294720826763,329,44,18,13,13,0.4105783697324119
329,1,3.1247142873757694,3.1247142873757694,4.492652570577192,16,45,0,1.3679382832014229,330,45,18,13,14,2.3380407983661833
330,0,3.1323491939783,3.1323491939783,3.551890019616459,39,46,0,0.41954082563815875,331,46,19,13,14,1.3603033765988921
331,1,3.137098818457553,3.137098818457553,3.968567904592146,44,46,0,0.831469086134593,332,46,18,14,14,0.4147912011589061
332,2,3.138202267473469,3.138202267473469,4.508920130699997,45,47,0,1.3707178632265284,333,47,19,14,14,0.830365637118677
333,0,3.1518149247062928,3.1518149247062928,3.4786090210678235,14,47,0,0.3267940963615308,334,47,18,14,15,1.3571052059937045
334,0,3.151901621145854,3.151901621145854,3.2642568185777447,46,48,0,0.11235519743189082,335,48,18,15,15,0.3267073999219696
335,1,3.151985036211811,3.151985036211811,3.4522440497838143,48,49,0,0.30025901357200313,336,49,18,16,15,0.1122717823659336
336,0,3.154039746954114,3.154039746954114,3.2568133552618725,49,50,0,0.10277360830775839,337,50,19,16,15,0.2982043028297001
337,1,3.162030525944064,3.162030525944064,3.275717768816764,50,51,0,0.11368724287269982,338,51,19,17,15,0.09478282931780857
338,1,3.18590360358191,3.18590360358191,3.189672676348832,7,51,0,0.003769072766921955,339,51,20,17,14,0.08981416523485386
339,1,3.204059142979378,3.204059142979378,3.336748174116964,7,51,0,0.1326890311375859,340,51,20,17,14,-0.014386466630546213
340,1,3.207895207791828,3.207895207791828,3.3770361321213307,51,52,0,0.16914092432950278,341,52,21,17,14,0.1288529663251361
341,2,3.209864111021389,3.209864111021389,4.764801468969076,52,53,0,1.5549373579476873,342,53,22,17,14,0.16717202109994167
342,0,3.216872459896816,3.216872459896816,4.398078092813279,54,54,0,1.1812056329164626,343,54,22,17,15,1.5479290090722602
343,1,3.2307838912648448,3.2307838912648448,4.26678461173204,19,54,0,1.0360007204671948,344,54,21,18,15,1.167294201548434
344,0,3.234280726365925,3.234280726365925,3.5559279678874707,0,53,0,0.3216472415215459,345,53,21,17,15,1.0325038853661148
345,1,3.2367165239104274,3.2367165239104274,3.278209229363217,27,54,0,0.04149270545278938,346,54,21,18,15,0.31921144397704326
346,0,3.240728510049831,3.240728510049831,3.2799460452517115,55,55,0,0.03921753520188043,347,55,22,18,15,0.0374807193133857
347,2,3.262288407230452,3.262288407230452,4.18371699098022,15,54,0,0.9214285837497682,348,54,22,18,14,0.017657638021259636
348,2,3.264712738841113,3.264712738841113,3.946954801063107,46,54,0,0.6822420622219938,349,54,22,17,15,0.9190042521391071
349,0,3.299394253416221,3.299394253416221,3.357667586861854,6,50,0,0.058273333445633124,350,50,19,16,15,0.647560547646886
350,0,3.311225069859308,3.311225069859308,3.447683485543369,27,51,0,0.13645841568406114,351,51,19,17,15,0.04644251700254598
351,0,3.325307987052337,3.325307987052337,3.606763193140631,34,51,0,0.2814552060882938,352,51,19,18,14,0.12237549849103191
352,0,3.339350900051236,3.339350900051236,3.461411001889011,7,51,0,0.12206010183777538,353,51,18,19,14,0.2674122930893952
353,1,3.345468677409936,3.345468677409936,3.930342051118576,11,51,0,0.58487337370864,354,51,18,19,14,0.11594232447907515
354,1,3.3689182484844804,3.3689182484844804,3.5787308937145506,3,50,0,0.20981264523007015,355,50,18,18,14,0.5614238026340956
355,1,3.4198292577117337,3.4198292577117337,4.33094203159526,5,48,0,0.9111127738835263,356,48,16,18,14,0.15890163600281682
356,0,3.4236502678072336,3.4236502678072336,3.896101210338396,6,49,0,0.47245094253116227,357,49,17,18,14,0.9072917637880265
357,0,3.4326350043153804,3.4326350043153804,4.0308104456718805,22,49,0,0.5981754413565001,358,49,17,18,14,0.46346620602301547
358,0,3.444490020840252,3.444490020840252,3.803429826604312,8,48,0,0.35893980576406026,359,48,15,19,14,0.5863204248316287
359,2,3.478925708190037,3.478925708190037,4.257495843533825,7,42,0,0.7785701353437875,360,42,14,14,14,0.32450411841427496
360,2,3.4897005299270027,3.4897005299270027,5.290111066773431,14,43,0,1.800410536846428,361,43,14,14,15,0.7677953136068218
361,1,3.4946371983130797,3.4946371983130797,4.474452395412161,2,43,0,0.9798151970990814,362,43,13,14,16,1.795473868460351
362,0,3.500596615224379,3.500596615224379,3.843795484357426,17,44,0,0.343198869133047,363,44,14,14,16,0.9738557801877823
363,2,3.50545150362746,3.50545150362746,4.2203375343785625,20,45,0,0.7148860307511025,364,45,14,15,16,0.33834398072996574
364,0,3.5183813416757213,3.5183813416757213,4.316118371689372,23,45,0,0.7977370300136508,365,45,14,14,17,0.7019561927028413
365,1,3.522347852391336,3.522347852391336,5.00578409353145,24,46,0,1.4834362411401143,366,46,14,15,17,0.793770519298036
366,0,3.5226908270215844,3.5226908270215844,3.803681369768163,25,47,0,0.2809905427465784,367,47,15,15,17,1.483093266509866
367,0,3.5335978903908543,3.5335978903908543,3.602933791212512,27,47,0,0.06933590082165786,368,47,15,15,17,0.2700834793773086
368,0,3.54383799379264,3.54383799379264,4.175612171045929,29,48,0,0.6317741772532885,369,48,15,16,17,0.05909579741987203
369,0,3.550570799861381,3.550570799861381,3.7730956385548473,13,48,0,0.22252483869346618,370,48,14,17,17,0.6250413711845475
370,0,3.562652296633246,3.562652296633246,3.7167906763675407,0,47,0,0.15413837973429478,371,47,14,16,17,0.2104433419216014
371,1,3.5783988654023924,3.5783988654023924,3.779043920105483,35,47,0,0.2006450547030907,372,47,13,17,17,0.1383918109651483
372,0,3.579196235860039,3.579196235860039,3.799454937928521,3,47,0,0.22025870206848186,373,47,13,17,17,0.19984768424544397
373,1,3.587181743980016,3.587181743980016,4.826906587183384,12,47,0,1.2397248432033678,374,47,13,17,17,0.21227319394850497
374,1,3.615843539879053,3.615843539879053,3.6508337955004464,27,46,0,0.03499025562139346,375,46,14,15,17,1.211063047304331
375,1,3.618343642668561,3.618343642668561,4.212763235219512,34,47,0,0.5944195925509512,376,47,15,15,17,0.0324901528318855
376,0,3.630394449996168,3.630394449996168,3.7307338783643527,37,48,0,0.10033942836818488,377,48,16,15,17,0.5823687852233443
377,0,3.6451014028001145,3.6451014028001145,4.1415377813641046,32,48,0,0.49643637856399003,378,48,16,16,16,0.08563247556423814
378,1,3.647064909422242,3.647064909422242,3.756708193582705,39,48,0,0.10964328416046332,379,48,16,16,16,0.49447287194186273
379,0,3.652267738416214,3.652267738416214,3.8849062494359297,27,48,0,0.23263851101971555,380,48,16,16,16,0.10444045516649103
380,0,3.667724343603034,3.667724343603034,4.225523948452402,41,48,0,0.5577996048493681,381,48,16,17,15,0.21718190583289587
381,2,3.670008890497415,3.670008890497415,5.307358567793592,42,49,0,1.6373496772961773,382,49,16,18,15,0.5555150579549868
382,0,3.672320640813134,3.672320640813134,4.138494129950277,48,50,0,0.46617348913714274,383,50,16,18,16,1.6350379269804582
383,2,3.677140548862867,3.677140548862867,3.7572713976718046,49,51,0,0.08013084880893784,384,51,16,19,16,0.4613535810874101
384,0,3.691751231843449,3.691751231843449,4.689586740010491,50,52,0,0.9978355081670425,385,52,16,19,17,0.06552016582835574
385,0,3.7047974410173543,3.7047974410173543,3.847299742574777,51,53,0,0.1425023015574225,386,53,16,20,17,0.984789298993137
386,2,3.7171857411546334,3.7171857411546334,3.831407974566901,0,53,0,0.11422223341226756,387,53,16,20,17,0.1301140014201434
387,0,3.72428363247916,3.72428363247916,3.833736580412116,53,54,0,0.10945294793295623,388,54,16,20,18,0.10712434208774102
388,1,3.726794507966668,3.726794507966668,4.452426140234392,55,55,0,0.7256316322677243,389,55,16,21,18,0.1069420724454484
389,0,3.727754749637926,3.727754749637926,3.885478328429286,56,56,0,0.15772357879136,390,56,17,21,18,0.7246713905964661
390,2,3.757396865434091,3.757396865434091,4.043799991516658,37,54,0,0.286403126082567,391,54,16,21,17,0.12808146299519496
391,1,3.766232208468521,3.766232208468521,4.6656931861324535,39,55,0,0.8994609776639324,392,55,16,21,18,0.2775677830481369
392,0,3.770429163092509,3.770429163092509,4.733852355277469,49,56,0,0.9634231921849605,393,56,17,21,18,0.8952640230399447
393,0,3.7719631068308073,3.7719631068308073,4.090148570146151,57,57,0,0.3181854633153436,394,57,17,22,18,0.9618892484466621
394,0,3.783775307934536,3.783775307934536,3.977100945043376,13,56,0,0.1933256371088401,395,56,16,22,18,0.30637326221161487
395,0,3.7918178546627033,3.7918178546627033,3.848392392351209,35,57,0,0.05657453768850562,396,57,16,23,18,0.1852830903806728
396,0,3.8037959938375456,3.8037959938375456,4.060279945912804,3,54,0,0.256483952075258,397,54,15,21,18,0.04459639851366326
397,1,3.804957492050411,3.804957492050411,3.868475886649985,8,55,0,0.06351839459957409,398,55,15,22,18,0.2553224538623926
398,0,3.808358123495314,3.808358123495314,4.018763009702864,25,56,0,0.21040488620755005,399,56,16,22,18,0.06011776315467099
399,0,3.80859624846118,3.80859624846118,3.931816963575576,30,57,0,0.12322071511439603,400,57,16,23,18,0.21016676124168399
400,1,3.809526383517613,3.809526383517613,4.433045689302847,58,58,0,0.6235193057852335,401,58,16,24,18,0.122290580057963
401,1,3.816672399458943,3.816672399458943,4.01287245876074,59,59,0,0.1962000593017974,402,59,17,24,18,0.6163732898439038
402,1,3.828013151028092,3.828013151028092,5.033321631285724,60,60,0,1.205308480257632,403,60,18,24,18,0.18485930773264814
403,1,3.837523323333977,3.837523323333977,3.97719406062192,0,59,0,0.13967073728794288,404,59,19,23,17,1.1957983079517471
404,0,3.8398202854559607,3.8398202854559607,4.227910423619509,53,60,0,0.3880901381635482,405,60,20,23,17,0.13737377516595917
405,0,3.848638030744566,3.848638030744566,4.447064014513078,17,58,0,0.5984259837685122,406,58,20,21,17,0.3792723928749431
406,2,3.8575363449933424,3.8575363449933424,4.004881036921062,35,59,0,0.14734469192771948,407,59,20,22,17,0.5895276695197356
407,0,3.869374595837229,3.869374595837229,3.902643467739972,8,58,0,0.03326887190274297,408,58,19,22,17,0.13550644108383292
408,1,3.873953856284055,3.873953856284055,4.067964156000595,40,59,0,0.1940102997165396,409,59,19,23,17,0.028689611455916975
409,2,3.8768078446346,3.8768078446346,4.149278783688371,51,60,0,0.27247093905377096,410,60,20,23,17,0.19115631136599465
410,2,3.8809036865321658,3.8809036865321658,4.714773747460816,1,60,0,0.8338700609286502,411,60,19,23,18,0.2683750971562051
411,1,3.883913555471615,3.883913555471615,4.5425645549149545,61,61,0,0.6586509994433394,412,61,19,23,19,0.8308601919892009
412,0,3.8847870542546383,3.8847870542546383,4.201167300962851,62,62,0,0.31638024670821263,413,62,20,23,19,0.6577775006603162
413,1,3.9146378025261934,3.9146378025261934,4.827172324350034,6,59,0,0.9125345218238405,414,59,20,20,19,0.28652949843665754
414,1,3.919440786853552,3.919440786853552,4.1586492312315695,8,60,0,0.23920844437801758,415,60,21,20,19,0.907731537496482
415,1,3.922327017422629,3.922327017422629,4.054852804073021,27,61,0,0.13252578665039216,416,61,22,20,19,0.2363222138089407
416,0,3.923651279196117,3.923651279196117,3.9256479643098903,56,62,0,0.0019966851137733777,417,62,23,20,19,0.13120152487690406
417,0,3.9267376485372902,3.9267376485372902,5.417336098481122,56,62,0,1.4905984499438314,418,62,23,20,19,-0.0010896842273999674
418,0,3.9513031165048975,3.9513031165048975,4.411809135851572,11,60,0,0.4605060193466741,419,60,22,20,18,1.4660329819762241
419,0,3.966797685607129,3.966797685607129,4.492414165424627,30,61,0,0.525616479817498,420,61,22,21,18,0.44501145024444266
420,0,4.006638147200475,4.006638147200475,4.265807554856569,0,57,0,0.25916940765609464,421,57,19,21,17,0.4857760182241524
421,1,4.014664700478279,4.014664700478279,5.654961179990521,10,57,0,1.6402964795122426,422,57,18,22,17,0.25114285437829054
422,2,4.016778084155575,4.016778084155575,4.4692542363225725,13,58,0,0.4524761521669971,423,58,19,22,17,1.638183095834946
423,0,4.043086277951513,4.043086277951513,5.116624980199229,9,56,0,1.073538702247716,424,56,19,19,18,0.42616795837105936
424,0,4.070083197231579,4.070083197231579,4.072770858790945,3,53,0,0.0026876615593662834,425,53,17,19,17,1.0465417829676502
425,1,4.093926426779061,4.093926426779061,6.2605093285169,3,52,0,2.166582901737839,426,52,17,18,17,-0.021155567988115465
426,0,4.09518863876934,4.09518863876934,4.219208889580418,22,53,0,0.12402025081107837,427,53,18,18,17,2.16532068974756
427,1,4.100942457716043,4.100942457716043,4.375970047657046,25,54,0,0.2750275899410033,428,54,18,19,17,0.11826643186437558
428,0,4.124944604195082,4.124944604195082,4.149389995570052,27,55,0,0.024445391374970704,429,55,19,19,17,0.2510254434619643
429,0,4.13693606434203,4.13693606434203,4.466212759587181,33,55,0,0.32927669524515135,430,55,19,20,16,0.012453931228022519
430,1,4.146531127312579,4.146531127312579,4.495128631917281,32,54,0,0.34859750460470273,431,54,19,19,16,0.31968163227460256
