arrival_count,class,arrival,s_departure,s_arr_nis,s_sojourn,s_arr_nis_class_0,s_arr_nis_class_1,s_arr_nis_class_2,s_last_remaining_los,s_last_rem_class_0,s_last_rem_class_1,s_last_rem_class_2
204,0,971.0001599999996,1686.3281522430336,83,715.327992243034,24,46,13,541.5741087650446,541.5741087650445,75.09331713855431,44.93381419632806
205,1,974.0001599999996,1276.8292803229724,81,302.8291203229728,24,45,12,712.327992243034,712.327992243034,72.09331713855431,41.93381419632806
206,1,981.0001599999996,1018.1263498777654,79,37.126189877765796,24,43,12,295.82912032297287,705.327992243034,295.8291203229728,34.93381419632806
207,2,985.0001599999996,1051.4250867168848,79,66.42492671688524,24,43,12,33.126189877765796,701.327992243034,33.126189877765796,30.933814196328058
208,2,991.0001599999996,1275.5885400817488,79,284.58838008174916,24,42,13,60.424926716885125,695.327992243034,27.126189877765796,60.42492671688524
209,1,993.0001599999996,1384.232588486066,79,391.2324284860665,24,43,12,282.5883800817493,693.327992243034,25.126189877765796,282.58838008174916
210,2,995.0001599999996,1160.4303861027759,78,165.43022610277626,24,41,13,389.2324284860664,691.327992243034,389.2324284860665,280.58838008174916
211,1,1000.0001599999996,1299.1942930125301,78,299.19413301253053,24,41,13,160.43022610277626,686.327992243034,384.2324284860665,160.43022610277626
212,2,1005.0001599999996,1019.771212947906,78,14.771052947906355,24,40,14,294.1941330125304,681.327992243034,294.19413301253053,155.43022610277626
213,1,1006.0001599999996,1189.5119004032458,78,183.51174040324622,23,41,14,13.771052947906362,680.327992243034,293.19413301253053,13.771052947906355
214,0,1007.0001599999996,1856.2382292442603,79,849.2380692442607,24,41,14,182.51174040324622,679.327992243034,182.51174040324622,12.771052947906355
215,1,1011.0001599999996,1383.6994430486807,80,372.6992830486811,24,42,14,845.2380692442607,845.2380692442607,178.51174040324622,8.771052947906355
216,1,1022.0001599999996,1430.9520435990485,76,408.95188359904887,24,41,11,361.699283048681,834.2380692442607,361.6992830486811,0.0
217,1,1024.0001599999996,1437.2273278816033,76,413.2271678816037,24,41,11,406.95188359904876,832.2380692442607,406.95188359904887,0.0
218,1,1030.0001599999996,1227.4833936187474,77,197.48323361874782,24,42,11,407.2271678816037,826.2380692442607,407.2271678816037,0.0
219,1,1036.0001599999996,1254.0412081827592,76,218.0410481827596,24,41,11,191.48323361874785,820.2380692442607,191.48323361874782,0.0
220,1,1051.0001599999996,1276.874309211053,73,225.87414921105346,24,39,10,203.0410481827595,805.2380692442607,203.0410481827596,0.0
221,1,1051.0001699999996,1225.254008649685,74,174.25383864968535,24,40,10,225.87413921105352,805.2380592442607,225.8741392110535,0.0
222,1,1052.0001699999996,1334.2084551844532,74,282.20828518445364,24,41,9,173.2538386496853,804.2380592442607,173.25383864968535,0.0
223,2,1056.0001699999996,1076.382544025711,74,20.382374025711442,24,40,10,278.2082851844536,800.2380592442607,278.20828518445364,0.0
224,1,1058.0001699999996,1328.6895572604126,74,270.689387260413,24,40,10,18.382374025711513,798.2380592442607,276.20828518445364,18.382374025711442
225,1,1058.0001799999995,1531.221997789341,75,473.22181778934146,24,41,10,270.689377260413,798.2380492442608,270.68937726041304,18.382364025711468
226,1,1065.0001799999995,1114.6866494461972,74,49.686469446197634,24,40,10,466.22181778934157,791.2380492442608,466.22181778934146,11.382364025711468
227,2,1066.0001799999995,1216.1411200957868,75,150.1409400957873,24,40,11,48.68646944619755,790.2380492442608,48.686469446197634,10.382364025711468
228,1,1067.0001799999995,1247.0373247847028,76,180.0371447847033,24,41,11,149.14094009578724,789.2380492442608,47.686469446197634,149.1409400957873
229,1,1072.0001799999995,1179.8607364222728,76,107.86055642227325,24,41,11,175.0371447847034,784.2380492442608,175.0371447847033,144.1409400957873
230,1,1075.0001799999995,1134.078687710356,77,59.07850771035646,24,42,11,104.86055642227325,781.2380492442608,104.86055642227325,141.1409400957873
231,1,1078.0001799999995,1208.4215860948495,77,130.42140609485,24,43,10,56.07850771035652,778.2380492442608,56.07850771035646,138.1409400957873
232,1,1081.0001799999995,1311.3269880239964,76,230.32680802399682,24,42,10,127.42140609484991,775.2380492442608,127.42140609485,135.1409400957873
233,2,1082.0001799999995,1355.9572974764617,77,273.95711747646214,24,42,11,229.32680802399693,774.2380492442608,229.32680802399682,134.1409400957873
234,2,1088.0001799999995,1168.0718086955264,77,80.0716286955269,24,41,12,267.9571174764621,768.2380492442608,223.32680802399682,267.95711747646214
235,1,1091.0001799999995,1430.4214945981366,77,339.4213145981371,24,41,12,77.07162869552687,765.2380492442608,220.32680802399682,77.0716286955269
236,1,1091.0001899999995,1236.994911110808,78,145.99472111080854,24,42,12,339.42130459813717,765.2380392442608,339.4213045981371,77.07161869552692
237,1,1096.0001899999995,1321.7540068664907,78,225.7538168664912,24,42,12,140.99472111080848,760.2380392442608,140.99472111080854,72.07161869552692
238,2,1099.0001899999995,1141.2248420554579,78,42.224652055458364,24,41,13,222.7538168664912,757.2380392442608,222.7538168664912,69.07161869552692
239,2,1103.0001899999995,1181.0359009096487,78,78.0357109096492,24,40,14,38.22465205545825,753.2380392442608,218.7538168664912,38.224652055458364
240,1,1107.0001899999995,1325.222784922929,79,218.22259492292937,24,41,14,74.03571090964928,749.2380392442608,214.7538168664912,74.0357109096492
241,1,1111.0001899999995,1189.9231571507455,79,78.92296715074599,24,41,14,214.22259492292932,745.2380392442608,214.22259492292937,70.0357109096492
242,0,1111.0001999999995,1906.9046766375689,80,795.9044766375694,25,41,14,78.92295715074599,745.2380292442608,78.92295715074602,70.03570090964922
243,1,1113.0001999999995,1381.254151442436,81,268.2539514424366,25,42,14,793.9044766375694,793.9044766375694,76.92295715074602,68.03570090964922
244,1,1117.0001999999995,1313.2161778933907,81,196.21597789339125,25,42,14,264.2539514424366,789.9044766375694,264.2539514424366,64.03570090964922
245,2,1120.0001999999995,1167.5953446702663,82,47.59514467026679,25,42,15,193.2159778933913,786.9044766375694,193.21597789339125,61.03570090964922
246,1,1127.0001999999995,1385.2694339516297,82,258.2692339516302,25,42,15,40.595144670266805,779.9044766375694,186.21597789339125,40.59514467026679
247,1,1135.0001999999995,1699.8370800543291,82,564.8368800543296,25,42,15,250.2692339516301,771.9044766375694,250.2692339516302,32.59514467026679
248,1,1138.0001999999995,1320.450332232402,82,182.45013223240244,24,43,15,561.8368800543296,768.9044766375694,561.8368800543296,29.59514467026679
249,2,1140.0001999999995,1259.737712041679,82,119.73751204167957,24,42,16,180.45013223240238,766.9044766375694,180.45013223240244,27.59514467026679
250,1,1142.0001999999995,1249.2059362919001,82,107.20573629190062,24,43,15,117.73751204167945,764.9044766375694,178.45013223240244,117.73751204167957
251,1,1143.0001999999995,1605.9979602135393,82,462.9977602135398,24,43,15,106.2057362919007,763.9044766375694,106.20573629190062,116.73751204167957
252,0,1147.0001999999995,2196.0680607321538,81,1049.0678607321543,25,41,15,458.9977602135398,759.9044766375694,458.9977602135398,112.73751204167957
253,1,1149.0001999999995,1450.5423403758984,82,301.54214037589895,25,42,15,1047.0678607321545,1047.0678607321543,456.9977602135398,110.73751204167957
254,1,1154.0001999999995,1314.252518233341,83,160.2523182333416,25,43,15,296.54214037589895,1042.0678607321543,296.54214037589895,105.73751204167957
255,2,1160.0001999999995,1389.6509140856504,84,229.65071408565086,25,43,16,154.25231823334173,1036.0678607321543,154.2523182333416,99.73751204167957
256,0,1161.0001999999995,1797.1566947232159,84,636.1564947232164,26,43,15,228.6507140856508,1035.0678607321543,153.2523182333416,228.65071408565086
257,2,1164.0001999999995,1266.564847507726,85,102.56464750772648,26,43,16,633.1564947232164,633.1564947232164,150.2523182333416,225.65071408565086
258,1,1166.0001999999995,1186.932346321701,86,20.932146321701566,26,44,16,100.56464750772652,631.1564947232164,148.2523182333416,100.56464750772648
259,2,1169.0001999999995,1244.7462986733701,85,75.74609867337062,26,44,15,17.932146321701467,628.1564947232164,17.932146321701566,97.56464750772648
260,1,1173.0001999999995,1257.2445884120575,85,84.24438841205802,26,44,15,71.74609867337055,624.1564947232164,13.932146321701566,71.74609867337062
261,1,1175.0001999999995,1504.9150738078358,86,329.91487380783633,26,45,15,82.2443884120579,622.1564947232164,82.24438841205802,69.74609867337062
262,1,1181.0001999999995,1488.386002612885,85,307.3858026128855,25,45,15,323.91487380783633,616.1564947232164,323.91487380783633,63.746098673370625
263,1,1185.0001999999995,1398.9732044873053,84,213.97300448730584,25,46,13,303.3858026128855,612.1564947232164,303.3858026128855,59.746098673370625
264,1,1189.0001999999995,1465.3080891069546,84,276.30788910695514,25,46,13,209.97300448730596,608.1564947232164,209.97300448730584,55.746098673370625
265,1,1195.0001999999995,1375.8078868003986,83,180.8076868003991,25,45,13,270.30788910695514,602.1564947232164,270.30788910695514,49.746098673370625
266,1,1197.0001999999995,1351.6942075880097,84,154.6940075880102,25,46,13,178.80768680039915,600.1564947232164,178.8076868003991,47.746098673370625
267,1,1204.0001999999995,1551.6045466216071,84,347.60434662160765,25,47,12,147.69400758801024,593.1564947232164,147.6940075880102,40.746098673370625
268,1,1207.0001999999995,1300.0161585204999,84,93.01595852050036,24,48,12,344.60434662160765,590.1564947232164,344.60434662160765,37.746098673370625
269,2,1208.0001999999995,1522.415265653096,85,314.41506565309646,24,48,13,92.01595852050036,589.1564947232164,92.01595852050036,36.746098673370625
270,1,1213.0001999999995,1334.794324337784,85,121.79412433778452,24,48,13,309.41506565309646,584.1564947232164,87.01595852050036,309.41506565309646
271,1,1214.0001999999995,1272.9165816231302,85,58.91638162313075,23,49,13,120.79412433778455,583.1564947232164,120.79412433778452,308.41506565309646
272,2,1215.0001999999995,1447.863399362841,86,232.86319936284144,23,49,14,57.91638162313075,582.1564947232164,57.91638162313075,307.41506565309646
273,1,1219.0001999999995,1392.703751939381,85,173.70355193938144,23,49,13,228.86319936284133,578.1564947232164,53.91638162313075,228.86319936284144
274,1,1221.0001999999995,1398.3312785113521,86,177.33107851135264,23,50,13,171.7035519393815,576.1564947232164,171.70355193938144,226.86319936284144
275,2,1224.0001999999995,1364.3201475627038,87,140.31994756270433,23,50,14,174.33107851135276,573.1564947232164,174.33107851135264,223.86319936284144
276,1,1225.0001999999995,1557.162838460722,88,332.1626384607225,23,51,14,139.31994756270439,572.1564947232164,173.33107851135264,139.31994756270433
277,2,1227.0001999999995,1704.1457348836793,87,477.14553488367983,23,50,14,330.1626384607225,570.1564947232164,330.1626384607225,137.31994756270433
278,2,1231.0001999999995,1369.418406623147,87,138.4182066231474,23,49,15,473.1455348836797,566.1564947232164,326.1626384607225,473.14553488367983
279,1,1231.0002099999995,1501.1589331013893,88,270.1587231013898,23,50,15,138.4181966231473,566.1564847232164,326.16262846072254,138.41819662314742
280,2,1235.0002099999995,1340.1527272210149,87,105.15251722101539,23,48,16,266.1587231013898,562.1564847232164,266.1587231013898,134.41819662314742
281,1,1238.0002099999995,1376.5652200191792,87,138.56501001917968,23,48,16,102.15251722101542,559.1564847232164,263.1587231013898,102.15251722101539
282,1,1244.0002099999995,1331.9321358826912,88,87.93192588269176,23,49,16,132.5650100191797,553.1564847232164,132.56501001917968,96.15251722101539
283,1,1246.0002099999995,1361.4197923544202,88,115.41958235442075,23,50,15,85.9319258826917,551.1564847232164,85.93192588269176,94.15251722101539
284,1,1260.0002099999995,1508.311760816346,83,248.31155081634643,23,47,13,101.41958235442075,537.1564847232164,101.41958235442075,80.15251722101539
285,0,1260.0002199999994,1850.3332426783722,84,590.3330226783728,24,47,13,248.31154081634645,537.1564747232164,248.31154081634645,80.15250722101541
286,1,1268.0002199999994,1490.9338478965415,84,222.93362789654202,24,48,12,582.3330226783729,582.3330226783728,240.31154081634645,72.15250722101541
287,2,1282.0002199999994,1462.620058637819,79,180.6198386378196,23,44,12,208.93362789654196,568.3330226783728,208.93362789654202,58.15250722101541
288,1,1286.0002199999994,1479.8208126106715,80,193.82059261067207,23,45,12,176.61983863781953,564.3330226783728,204.93362789654202,176.6198386378196
289,1,1289.0002199999994,1539.0983296413992,81,250.0981096413998,23,46,12,190.82059261067207,561.3330226783728,190.82059261067207,173.6198386378196
290,1,1302.0002199999994,2275.010597965509,78,973.0103779655096,22,44,12,237.09810964139973,548.3330226783728,237.0981096413998,160.6198386378196
291,2,1303.0002199999994,1439.2520489476462,79,136.2518289476468,22,44,13,972.0103779655094,547.3330226783728,972.0103779655096,159.6198386378196
292,0,1309.0002199999994,1802.328401666407,80,493.32818166640754,23,44,13,130.25182894764674,541.3330226783728,966.0103779655096,130.2518289476468
293,1,1309.0002299999994,1598.8385457818845,81,289.83831578188506,23,45,13,493.32817166640757,493.32817166640757,966.0103679655097,130.25181894764683
294,1,1313.0002299999994,1448.919093511255,81,135.9188635112555,23,45,13,285.83831578188494,489.32817166640757,285.83831578188506,126.25181894764683
295,1,1315.0002299999994,1359.3500098110317,79,44.34977981103225,23,43,13,133.9188635112555,487.32817166640757,133.9188635112555,124.25181894764683
296,1,1318.0002299999994,1450.374882166415,79,132.37465216641567,22,44,13,41.349779811032164,484.32817166640757,41.34977981103225,121.25181894764683
297,1,1318.0002399999994,1456.0562385200437,80,138.05599852004434,22,45,13,132.3746421664157,484.3281616664076,132.3746421664157,121.25180894764685
298,2,1320.0002399999994,1409.3552777750465,81,89.3550377750471,22,45,14,136.05599852004423,482.3281616664076,136.05599852004434,119.25180894764685
299,1,1322.0002399999994,1419.772216404679,80,97.77197640467966,22,44,14,87.35503777504712,480.3281616664076,134.05599852004434,87.3550377750471
300,1,1323.0002399999994,1537.0230476891122,81,214.02280768911282,22,45,14,96.77197640467969,479.3281616664076,96.77197640467966,86.3550377750471
301,1,1327.0002399999994,1578.2535701155093,81,251.25333011550993,22,45,14,210.02280768911288,475.3281616664076,210.02280768911282,82.3550377750471
302,1,1329.0002399999994,1514.3250529349407,81,185.3248129349413,22,45,14,249.2533301155098,473.3281616664076,249.25333011550993,80.3550377750471
303,1,1331.0002399999994,1468.5441102735444,82,137.54387027354505,22,46,14,183.32481293494135,471.3281616664076,183.3248129349413,78.3550377750471
304,0,1331.0002499999994,2061.3634304695406,83,730.3631804695412,23,46,14,137.54386027354508,471.3281516664076,137.54386027354508,78.35502777504712
305,1,1333.0002499999994,1446.3022918784618,83,113.30204187846243,23,46,14,728.3631804695415,728.3631804695412,135.54386027354508,76.35502777504712
306,1,1339.0002499999994,1545.2043238730273,80,206.20407387302794,23,44,13,107.30204187846255,722.3631804695412,107.30204187846243,70.35502777504712
307,1,1346.0002499999994,1781.431326528139,80,435.43107652813956,23,45,12,199.20407387302797,715.3631804695412,199.20407387302794,63.35502777504712
308,0,1346.0002599999993,2604.101143649821,81,1258.1008836498218,24,45,12,435.4310665281397,715.3631704695413,435.4310665281396,63.355017775047145
309,0,1348.0002599999993,1844.8322341825738,82,496.8319741825744,25,45,12,1256.100883649822,1256.1008836498218,433.4310665281396,61.355017775047145
310,1,1352.0002599999993,1463.3632520270285,82,111.36299202702912,25,45,12,492.8319741825744,492.8319741825744,429.4310665281396,57.355017775047145
311,1,1356.0002599999993,1561.6585566346678,81,205.65829663466843,25,45,11,107.36299202702901,488.8319741825744,107.36299202702912,53.355017775047145
312,1,1356.0002699999993,1434.0361048208044,82,78.03583482080512,25,46,11,205.6582866346684,488.83196418257444,205.65828663466846,53.35500777504717
313,1,1357.0002699999993,1645.2354664390496,83,288.23519643905024,25,47,11,77.03583482080512,487.83196418257444,77.03583482080512,52.35500777504717
314,1,1366.0002699999993,1443.5139305226023,81,77.513660522603,25,46,10,279.2351964390502,478.83196418257444,279.23519643905024,43.35500777504717
315,1,1368.0002699999993,1590.0740758923596,82,222.07380589236027,25,47,10,75.51366052260292,476.83196418257444,75.513660522603,41.35500777504717
316,1,1377.0002699999993,1508.0465082175174,80,131.04623821751807,25,46,9,213.0738058923603,467.83196418257444,213.07380589236027,32.35500777504717
317,1,1387.0002699999993,1516.6866631717126,77,129.68639317171323,25,43,9,121.04623821751807,457.83196418257444,121.04623821751807,22.35500777504717
318,0,1389.0002699999993,2027.320282711309,78,638.3200127113096,26,43,9,127.6863931717132,455.83196418257444,127.68639317171323,20.35500777504717
319,2,1393.0002699999993,1529.467549614667,77,136.46727961466763,26,42,9,634.3200127113096,634.3200127113096,123.68639317171323,16.35500777504717
320,1,1397.0002699999993,1784.0800295909528,77,387.0797595909535,25,43,9,132.46727961466766,630.3200127113096,119.68639317171323,132.46727961466763
321,1,1399.0002699999993,1588.1373457316918,76,189.13707573169245,25,42,9,385.0797595909535,628.3200127113096,385.0797595909535,130.46727961466763
322,1,1400.0002699999993,1489.0780540138458,77,89.07778401384644,25,43,9,188.13707573169253,627.3200127113096,188.13707573169245,129.46727961466763
323,0,1406.0002699999993,2285.4958575685228,78,879.4955875685234,26,43,9,83.07778401384653,621.3200127113096,83.07778401384644,123.46727961466763
324,1,1406.0002799999993,1777.5496729340914,79,371.5493929340921,26,44,9,879.4955775685233,879.4955775685235,83.07777401384647,123.46726961466766
325,2,1407.0002799999993,1615.2117948859584,80,208.2115148859591,26,44,10,370.5493929340921,878.4955775685235,370.5493929340921,122.46726961466766
326,1,1413.0002799999993,1504.863249092212,80,91.86296909221278,26,45,9,202.21151488595913,872.4955775685235,364.5493929340921,202.2115148859591
327,0,1415.0002799999993,1985.0156327835307,81,570.0153527835314,27,45,9,89.8629690922127,870.4955775685235,89.86296909221278,200.2115148859591
328,2,1419.0002799999993,1565.6531531707299,82,146.65287317073057,27,45,10,566.0153527835313,566.0153527835314,85.86296909221278,196.2115148859591
329,0,1423.0002799999993,2003.7000352120635,82,580.6997552120642,28,44,10,142.65287317073063,562.0153527835314,81.86296909221278,142.65287317073057
330,1,1428.0002799999993,1639.3958269419554,82,211.39554694195613,27,45,10,575.6997552120642,575.6997552120642,76.86296909221278,137.65287317073057
331,1,1437.0002799999993,1618.347346375128,79,181.34706637512863,27,43,9,202.3955469419562,566.6997552120642,202.39554694195613,128.65287317073057
332,1,1440.0002799999993,1706.3067847730954,78,266.3065047730961,27,43,8,178.34706637512866,563.6997552120642,178.34706637512863,125.65287317073057
333,2,1442.0002799999993,1650.8158932278375,79,208.81561322783818,27,43,9,264.3065047730962,561.6997552120642,264.3065047730961,123.65287317073057
334,1,1450.0002799999993,1631.0713984191962,76,181.07111841919686,27,41,8,200.81561322783827,553.6997552120642,256.3065047730961,200.81561322783818
335,1,1450.0002899999993,1640.1961994314208,77,190.19590943142157,27,42,8,181.07110841919683,553.6997452120643,181.0711084191969,200.8156032278382
336,2,1454.0002899999993,2269.5839434062436,76,815.5836534062444,27,40,9,186.19590943142154,549.6997452120643,186.19590943142157,196.8156032278382
337,1,1460.0002899999993,1671.7074773717336,75,211.70718737173434,26,40,9,809.5836534062441,543.6997452120643,180.19590943142157,809.5836534062444
338,1,1461.0002899999993,1615.3114812565893,76,154.31119125659006,26,41,9,210.7071873717344,542.6997452120643,210.70718737173434,808.5836534062444
339,1,1466.0002899999993,1494.9882383942834,74,28.987948394284103,26,40,8,149.3111912565901,537.6997452120643,149.31119125659006,803.5836534062444
340,1,1466.0002999999992,1810.814865008465,75,344.8145650084657,26,41,8,28.9879383942841,537.6997352120643,28.98793839428413,803.5836434062444
341,1,1469.0002999999992,1570.9573859169832,75,101.95708591698394,26,41,8,341.8145650084657,534.6997352120643,341.8145650084657,800.5836434062444
342,1,1473.0002999999992,1566.0091644516147,75,93.00886445161541,26,41,8,97.95708591698397,530.6997352120643,97.95708591698394,796.5836434062444
343,1,1492.0002999999992,1507.6242062131084,70,15.623906213109194,24,38,8,74.00886445161537,511.6997352120643,74.00886445161541,777.5836434062444
344,1,1516.0002999999992,1804.8207670297816,59,288.8204670297823,20,31,8,0.0,487.6997352120643,0.0,753.5836434062444
345,2,1518.0002999999992,2012.0803582992785,59,494.08005829927924,20,30,9,286.82046702978244,485.6997352120643,286.8204670297823,751.5836434062444
346,2,1530.0002999999992,1624.103997638598,58,94.10369763859876,20,30,8,482.08005829927913,473.6997352120643,274.8204670297823,482.08005829927924
347,1,1531.0002999999992,1706.6099016204244,59,175.6096016204251,20,31,8,93.1036976385988,472.6997352120643,273.8204670297823,93.10369763859876
348,1,1543.0002999999992,1812.0129599701945,56,269.0126599701953,20,29,7,163.60960162042505,460.6997352120643,163.6096016204251,81.10369763859876
349,1,1549.0002999999992,1819.3132736901857,55,270.3129736901865,19,29,7,263.01265997019533,454.6997352120643,263.0126599701953,75.10369763859876
350,1,1561.0002999999992,1653.1397963047668,54,92.13949630476759,19,28,7,258.3129736901864,442.6997352120643,258.3129736901865,63.10369763859876
351,1,1567.0002999999992,1658.4811426442993,52,91.48084264430008,19,27,6,86.13949630476768,436.6997352120643,86.13949630476759,57.10369763859876
352,1,1578.0002999999992,2028.673250400322,51,450.67295040032286,18,27,6,80.4808426443,425.6997352120643,80.48084264430008,46.10369763859876
353,1,1587.0002999999992,1618.1039405090003,51,31.103640509001025,18,27,6,441.67295040032286,416.6997352120643,441.67295040032286,37.10369763859876
354,2,1593.0002999999992,1923.2693187998887,50,330.2690187998894,18,25,7,25.103640509001025,410.6997352120643,25.103640509001025,31.10369763859876
355,1,1611.0002999999992,1737.226633308786,49,126.2263333087867,18,24,7,312.26901879988935,392.6997352120643,7.103640509001025,312.2690187998894
356,0,1616.0002999999992,2267.747968611469,48,651.7476686114696,19,23,6,121.2263333087867,387.6997352120643,121.2263333087867,307.2690187998894
357,1,1625.0002999999992,1722.5937084413183,46,97.59340844131907,19,22,5,642.7476686114696,642.7476686114696,112.2263333087867,298.2690187998894
358,1,1643.0002999999992,2119.7776334433993,44,476.77733344340004,19,20,5,79.59340844131904,624.7476686114696,79.59340844131907,280.2690187998894
359,1,1646.0002999999992,1897.7877770978498,44,251.78747709785057,19,20,5,473.77733344340027,621.7476686114696,473.77733344340004,277.2690187998894
360,1,1660.0002999999992,1798.9127383055697,42,138.9124383055705,19,19,4,237.78747709785057,607.7476686114696,237.78747709785057,263.2690187998894
361,1,1669.0002999999992,1824.174774636102,42,155.1744746361028,18,20,4,129.91243830557056,598.7476686114696,129.9124383055705,254.2690187998894
362,0,1677.0002999999992,2443.2182621996117,41,766.2179621996124,19,18,4,147.1744746361028,590.7476686114696,147.1744746361028,246.2690187998894
363,0,1695.0002999999992,2318.017910073998,41,623.0176100739986,19,18,4,748.2179621996124,748.2179621996124,129.1744746361028,228.2690187998894
364,1,1696.0002999999992,2092.531404023661,42,396.53110402366156,19,19,4,622.0176100739984,622.0176100739986,128.1744746361028,227.2690187998894
365,0,1708.0002999999992,2294.9398730028042,38,586.939573002805,19,16,3,384.53110402366156,610.0176100739986,384.53110402366156,215.2690187998894
366,1,1721.0002999999992,2038.9769644201592,39,317.97666442016,19,17,3,573.939573002805,573.939573002805,371.53110402366156,202.2690187998894
367,1,1740.0002999999992,1810.657517457058,38,70.65721745705878,19,16,3,298.9766644201601,554.939573002805,298.97666442016,183.2690187998894
368,1,1748.0002999999992,1965.3950601397949,39,217.3947601397956,19,17,3,62.65721745705886,546.939573002805,62.65721745705878,175.2690187998894
369,1,1754.0002999999992,1943.0326522928256,40,189.03235229282632,19,18,3,211.39476013979564,540.939573002805,211.3947601397956,169.2690187998894
370,1,1761.0002999999992,1861.765149531902,41,100.76484953190266,19,19,3,182.03235229282637,533.939573002805,182.03235229282632,162.2690187998894
371,2,1761.0003099999992,1873.3046948527367,42,112.30438485273748,19,19,4,100.76483953190274,533.939563002805,100.76483953190268,162.26900879988943
372,1,1768.0003099999992,1992.469673130353,43,224.4693631303537,19,20,4,105.3043848527375,526.939563002805,93.76483953190268,105.30438485273748
373,1,1792.0003099999992,2201.2450749941804,41,409.2447649941812,19,18,4,200.4693631303536,502.939563002805,200.4693631303537,81.30438485273748
374,1,1832.0003099999992,2180.828868276607,33,348.82855827660774,17,12,4,369.2447649941813,462.939563002805,369.2447649941812,41.304384852737485
375,0,1843.0003099999992,2618.194262022892,34,775.1939520228927,18,12,4,337.82855827660785,451.939563002805,337.82855827660774,30.304384852737485
376,1,1858.0003099999992,2192.075500667372,32,334.0751906673729,15,13,4,760.193952022893,760.1939520228927,322.82855827660774,15.304384852737485
377,2,1860.0003099999992,2000.7386470125305,33,140.73833701253125,15,13,5,332.0751906673728,758.1939520228927,332.0751906673729,13.304384852737485
378,1,1869.0003099999992,2028.6044436605316,33,159.6041336605324,15,13,5,131.73833701253116,749.1939520228927,323.0751906673729,131.73833701253125
379,1,1886.0003099999992,1942.2257139437588,33,56.2254039437596,15,14,4,142.6041336605324,732.1939520228927,142.6041336605324,114.73833701253125
380,2,1888.0003099999992,2080.928960627128,34,192.92865062712895,15,14,5,54.22540394375969,730.1939520228927,54.2254039437596,112.73833701253125
381,1,1892.0003099999992,2191.754135786896,35,299.75382578689664,15,15,5,188.92865062712906,726.1939520228927,50.2254039437596,188.92865062712895
382,1,1898.0003099999992,2137.355119539152,35,239.3548095391527,15,15,5,293.7538257868967,720.1939520228927,293.75382578689664,182.92865062712895
383,2,1899.0003099999992,2399.9971465198023,36,500.9968365198031,15,15,6,238.3548095391528,719.1939520228927,238.3548095391527,181.92865062712895
384,1,1903.0003099999992,2019.5010786359398,37,116.50076863594063,15,16,6,496.9968365198033,715.1939520228927,234.3548095391527,496.9968365198031
385,2,1909.0003099999992,2273.4223561084964,37,364.42204610849717,14,16,7,110.50076863594052,709.1939520228927,110.50076863594063,490.9968365198031
386,2,1915.0003099999992,2157.356866328094,38,242.3565563280947,14,16,8,358.42204610849734,703.1939520228927,104.50076863594063,358.42204610849717
387,0,1918.0003099999992,2617.916283433762,39,699.9159734337629,15,16,8,239.35655632809483,700.1939520228927,101.50076863594063,239.3565563280947
388,1,1920.0003099999992,2055.6197341396546,40,135.6194241396554,15,17,8,697.9159734337629,697.9159734337629,99.50076863594063,237.3565563280947
389,2,1922.0003099999992,2161.443256851708,41,239.44294685170894,15,17,9,133.61942413965528,695.9159734337629,133.6194241396554,235.3565563280947
390,0,1928.0003099999992,2557.493431826231,41,629.4931218262316,16,17,8,233.44294685170902,689.9159734337629,127.6194241396554,233.44294685170894
391,1,1931.0003099999992,2302.264571945429,42,371.2642619454298,16,18,8,626.4931218262315,626.4931218262316,124.6194241396554,230.44294685170894
392,1,1934.0003099999992,2064.516562522177,43,130.51625252217787,16,19,8,368.2642619454297,623.4931218262316,368.2642619454298,227.44294685170894
393,1,1941.0003099999992,2142.3790148879275,44,201.37870488792828,16,20,8,123.51625252217778,616.4931218262316,123.51625252217787,220.44294685170894
394,1,1942.0003099999992,2132.43568176367,45,190.43537176367067,16,21,8,200.37870488792845,615.4931218262316,200.37870488792828,219.44294685170894
395,1,1942.0003199999992,2092.0818734525637,46,150.08155345256455,16,22,8,190.43536176367064,615.4931118262316,190.4353617636707,219.44293685170896
396,0,1944.0003199999992,2885.357601526269,45,941.3572815262696,17,20,8,148.08155345256466,613.4931118262316,148.08155345256455,217.44293685170896
397,2,1956.0003199999992,2276.1033139267292,46,320.10299392673005,17,20,9,929.3572815262695,929.3572815262696,136.08155345256455,205.44293685170896
398,0,1961.0003199999992,2657.131078217375,47,696.1307582173758,18,20,9,315.1029939267302,924.3572815262696,131.08155345256455,315.10299392673005
399,1,1973.0003199999992,1982.7705846255055,47,9.770264625506343,18,20,9,684.1307582173757,684.1307582173758,119.08155345256455,303.10299392673005
400,2,1981.0003199999992,2512.866922291457,48,531.8666022914576,18,20,10,1.770264625506286,676.1307582173758,1.7702646255063428,295.10299392673005
401,1,1984.0003199999992,2229.6254744963203,48,245.6251544963211,18,20,10,528.8666022914576,673.1307582173758,0.0,528.8666022914576
402,1,1996.0003199999992,2195.6202030500795,47,199.61988305008026,17,20,10,233.62515449632102,661.1307582173758,233.6251544963211,516.8666022914576
403,0,1998.0003199999992,2735.932315014512,48,737.9319950145127,18,20,10,197.61988305008015,659.1307582173758,197.61988305008026,514.8666022914576
